Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
LMB90_RS02175,0.0036834322126562563,0.060445000904611614,-0.0009206946490751545,0.03861394251766684,0.0012533139557012454,-0.02049272926968443,0.009480606506291461,-0.0047903568067995715,-0.006617553128119379,0.008903614317295291,-0.017464601524026437,-0.009162604257335493,-0.0003868238645961429,0.009499886204892009,-0.014687679994385696,-0.005716078336713702,-0.0018615461034654404,0.012285601867206437,-0.05958764620797134,-0.006683054988251036,-0.007833303401711312,-0.011941696100030418,0.02964715407266302,-0.007437295318287731,0.014224779936600864,-0.003180197342894186,-0.006500992677140476,-0.07911892286996706,-0.0026270278476812365,-0.0042988092763572424,-0.008497658744759426,0.10367186903759885,-0.049348005974565644,-0.01867844571913806,-0.020973429994446575
LMB90_RS02185,0.014014162199441653,0.015445971067209808,0.009868690147838597,-0.01982417024167069,-0.003425566992380612,-0.016892446610198775,-0.03411110669556643,0.009784150997434854,0.009071199462599554,-0.020841999108531146,-0.008144102853950556,-0.02068441739442246,0.03652587696547608,0.015330055210387241,-0.016712831126353054,0.019183496760949666,0.036094917025592296,0.0016208307498569016,-0.02900630518970388,-0.04503131956659539,0.025563698893026312,-0.021873582179464366,0.011174170724373189,0.005866352281457689,0.022707022074276568,0.016619698449680583,-0.01762933068703594,-0.030012806714636506,0.18172454710142774,0.009324259937923587,-0.021128525930444612,-0.01216883658925676,-0.02166012771939159,0.016006336348857543,-0.008357914929618763
LMB90_RS02190,-0.02054121079028209,0.0051803419087048325,-0.01156507388804076,-0.014821997660608589,-0.027221427626817247,0.023187267217055656,0.0006201494371791032,0.014948152538454107,-0.0003287048963855096,-0.001495438413391615,0.0061069447491571,-0.0073453378911467184,0.006265431546472882,0.02836932476163475,-0.035754843729550144,0.011138102630649032,0.0007853987432295391,0.03090902202064294,-0.004421007708359147,-0.015937207097079072,-0.020393560215613234,0.006936928183993006,-0.007463849812361239,0.008979255843843317,0.003233469427107574,0.0005412734656709284,0.019514113501603193,-0.012683406003400295,-0.03531707227284355,-0.018040518792206188,-0.018789580665919004,-0.012971822637500569,-0.015227242574484124,-0.0026278263392950506,0.0017148361250508462
LMB90_RS02195,-0.005133285675543843,-0.05113037193779447,0.010354174073829502,0.010097240637952093,-0.04323504312574605,-0.017028622075750413,-0.03387036246227102,-0.02312313729297379,0.01997934924528745,0.010041073790233002,0.019466673518142918,-0.014969767662498112,-0.013065475913010362,0.10126680469377407,0.010320099360390977,-0.005836972488361465,-0.01623461528285673,0.02412240443836457,-0.0024472600885438165,0.02347728461667216,-0.01184520927476672,0.018921299780275045,-0.008165343741565289,-0.01234466203255564,0.004334949276059978,-0.005545770621845073,-0.007258776332503414,0.013727850544073928,-0.032973775187964995,-0.00804106444104276,-0.007053337627456391,0.008522267061520617,-0.02221601683493896,0.00525178891152923,-0.012818720678571266
LMB90_RS02200,0.003533824176614597,0.0012640373276341604,-0.02387212816002211,-0.018815018360400452,-0.02101790815284301,0.043485730772189216,-0.012009406647062537,-0.018825250493165836,0.005892380686956119,0.007842430472849288,-0.03552678147745423,-0.0018914818292975436,-0.014068471464744282,0.004478497287920273,-0.0019367205413966329,-0.02384617482755672,0.04930492511882226,-0.026158757424684348,-0.020497772088971564,0.010142495434373929,0.02013652009612911,0.010834045652918352,0.0031610737628656226,-0.02156934592398964,0.020971425379710557,0.0058265652421097824,0.00914740674715041,-0.005441148647830693,0.06707470134884363,-0.021912611147266055,-0.006443825183114275,0.01442229320647437,0.01988954648690889,0.02243183416737889,0.0026528024824668687
LMB90_RS02205,0.034287285125763976,-0.026856070832333385,-0.015019095706367797,-0.0028143348312756524,-0.006328720113222557,-0.01183264319631624,-0.01566768929135979,0.016214965883848114,0.0023465012670634564,-0.006674819322903491,0.01397918613036019,-0.0011670522416407012,-0.004718610719490181,0.010072124316699444,-0.011891159718973487,0.00833128452998671,0.016950195767382905,0.046072703802778336,-0.007475874563861466,-0.012955935863049819,-0.026392332817379214,0.012727490720407715,-0.03126721559669235,-0.04780691264238117,-0.04620635105960726,0.03291254645808716,0.009815373290647827,0.005443042419007951,-0.0032974569934126037,-0.0005539694417877969,-0.008612435092990246,-0.009609539401596284,-0.01091972141335429,-0.014295580287209923,-0.009254367751220526
LMB90_RS02215,0.0035498891374723595,0.01223277575950985,0.04035491351076924,-0.005530572887292158,0.014605207669039942,0.028433888837930077,-0.0029093872966725214,0.0003039285926286431,-0.01675348143626621,0.0006545240973378749,-0.008462521480716634,-0.0014487816210890247,-0.0282651618536277,0.001074073018245513,0.005141715468286397,0.026466694444149227,-0.0024051358283392714,0.013938969585829498,-0.01881226861351222,-0.017762990923026335,-0.014388989541328284,0.012053702038691515,0.0027814800405365947,0.012648176893538199,0.0008066379834554498,-0.02487861739115479,-0.01385989628724887,0.00806811773226577,-0.02200242695132136,0.008014826256888328,0.0010265904376606189,0.00011372998268948395,0.010574453162114956,0.004170884121581347,0.004633913902428079
LMB90_RS02220,0.0031138323419241843,0.011818535285167976,-0.0017743079133071959,-0.0013431100263175246,-0.008739870816377423,0.00800948835717504,-0.015054000027158542,-0.01175459831677531,0.003397897179661216,0.006632201043156139,0.003721744868522394,-0.00370945590634788,-0.010464164223778265,-0.009990966926106034,-0.004088038234054154,0.00420015389868581,-0.018051533555111538,0.0151411911664966,0.0079920794257348,-0.005577057583314544,-0.0006752342461166978,0.002073780944688709,0.001921009279393827,-0.007504767524003492,-0.006157394768564295,-0.0009527220597656702,-0.009105669686956459,-0.007045826665756877,-0.019173464379259604,-0.010444835435682262,-0.013154462504843345,-0.011628268410442125,0.006591905036052344,-0.018183438419938844,0.035749268339700754
LMB90_RS02225,0.003628625133331501,0.00841023090976962,-0.005992974334720118,-0.002036704707248879,0.0031034035715338426,-0.009081653601499812,-0.00796949654921205,-0.012056184087070668,-0.0014749526736301077,0.008780612032811434,0.004008073883989221,-0.00037566879473469364,-0.016417824493185997,-0.00823150038720967,-0.018370588879967818,-0.020261624657288858,0.0060677648962782485,0.012205076124177448,-0.003991265573245529,0.012676892899039505,0.02155524756650256,0.0033993008710124645,0.012604931470670332,-0.009107229487181468,-0.004868661700844924,0.0031271876206805855,-0.00957112075824678,-0.004536319718986711,-0.0277677524861543,0.015097863189313714,-0.01984968897811288,-0.018537634108902742,-0.0046808077071182,-0.027396627024041567,0.045286626989760735
LMB90_RS02230,-0.00790006530481105,-0.007093430306666349,0.012365450449836316,-0.015849541015677534,-0.009396990728196077,-0.006804594838588808,-0.00037298237008279866,-0.029180963465740017,0.0037412372612872715,0.006413610106607503,0.005012533419922415,-0.00036090150828089747,-0.013529243380562592,-0.01160445633736299,0.002319028025374597,-0.012031128774294053,0.016668640520575397,0.019533686507030846,-0.01910575767642473,0.004285335020090019,0.008341281082092679,0.01188140756816216,-0.002422170596889037,-0.0003818670066713867,0.004492271409323555,0.006444298911633079,-0.008375271666585792,-0.01286219085907387,-0.016476400291547445,0.021218881467994246,-0.000301106380481603,-0.019287278122299082,-0.00415898952206074,-0.0030629359942102516,0.05044330227651033
LMB90_RS02235,-0.0037833231732991852,0.002743635412930367,0.0032798887566593948,0.002283282668689349,-0.016109843048398034,0.004217650102056919,0.015308823123679687,-0.019261846301870594,-0.002505869687727373,0.0024560287730309664,0.006070417400234593,-0.007073350556426769,-0.022261888808707296,-0.011066027490861002,0.009841121995708354,-0.013776712409190161,-0.002368009547737393,-0.004972176040986723,-0.01462601188401353,-0.015003298552825775,0.07303551195541465,-0.004716943620032722,0.002444983890758519,-0.011366909561331896,0.0017224530489704,0.014629045840085831,-0.003688984064375232,-0.0231108931129733,0.021936093440807415,0.016948191935766545,0.007731021264583177,9.223774958755667e-06,-0.015937289056933295,0.003912399565258089,-0.023198537017460122
LMB90_RS02240,0.004018841742005818,-0.001266640878026245,-0.014132520917250811,0.015291857911150607,-0.029743737576703504,0.011172117791957783,0.0240319247468515,-0.01635888175584714,0.0009457980341171246,0.001980907653799348,0.017247890512137196,-0.006063502670850666,-0.025798731743598514,-0.013757972693650266,-0.013103211276733728,0.007320629311386845,0.005120722572085811,0.01325298691003819,-0.013457470806254703,0.0073659310616521765,0.07219187398148147,-0.003442527926206915,0.026096526446280164,0.0005634178680161388,0.02277902740719062,0.0468756025684602,-0.014357844998819307,-0.011213970380429076,0.014724336076356146,0.02721190056709426,0.09354829371012638,-0.009734392302772146,-0.004363222323386691,-0.012082745232593827,0.011291382822479143
LMB90_RS02245,0.009238982100655584,-0.03166652385598706,-0.0007528932540648695,0.008473701496492412,-0.013865022067711463,-0.007231803646620932,-0.004390271403892001,-0.009626696637680942,0.005511444284807604,0.021586818123688456,0.01542208393024446,0.006141717291481769,-0.04101592124031007,0.01150137621283123,-0.006642370736067877,-0.039937412046531805,-0.006232228465233314,-0.03692404762455791,0.031957852126208657,-0.002770258042813482,0.01995136620648559,0.007267654511892217,-0.02066072717093094,-0.01298659688679568,-0.017752651625986892,0.0013724323658279578,-0.045057804618095644,-0.03018378981124087,0.0036003776411046105,-0.014112494118164018,0.006404412232285451,-0.02335425016628511,0.015301606943395971,-0.0024946497971744144,-0.02704365872292769
LMB90_RS02250,0.0203168780947421,0.020886808858447303,-0.0020886640800603477,0.01416181213906801,-0.021436792093758417,-0.04418351061094687,-0.004664574325161277,0.02793598545801155,0.014853155128102077,0.005616623220156544,-0.0061801931477446954,-0.008868962930022617,-0.00885822856357766,0.007004444332098232,-0.007711074354982739,-0.006450997204148221,0.025842137940812627,0.016235804612417117,0.02213052658752003,-0.003300188327995285,0.02982178058369526,-0.01309095142906059,-0.006724745269550366,0.016991055500259637,0.006560322863761938,-0.027582658929850682,0.010187652184947209,-0.006514736272020934,-0.011326874155725369,0.01143181223072806,0.04544298545151372,0.006509514755854765,0.04156271454394039,-0.01610131589000174,-0.015318650186499574
LMB90_RS02260,0.0007853114672646945,-0.02241534531886044,0.04376354327409084,-0.013603739456445413,-0.0037038452170870284,0.0035693618725659653,-0.012945374915909929,0.0008986481303069595,0.019152628911587852,-0.0008541575063187366,-0.0007692016168567209,0.0038855511286188605,-0.021195347246969577,-0.006937445872800262,-0.004071874203767925,0.035955468956327834,-0.0032416894138436905,-0.06341170457855037,-0.021564713698568997,0.02181651048563371,0.003603318524637275,0.048793261402414,0.005428321954539355,0.019909506740811787,-0.014434092150611815,-0.03866028323946555,0.017556312874343845,-0.013207434237714203,0.018320789613561286,0.0034934586971322977,0.03443891145204054,0.017445639804248795,-0.02086574288460423,-0.005960319670752882,0.004799004755008143
LMB90_RS02265,0.0026394638139887426,-0.0012440793943247694,-0.02011946432769901,-0.048920234499666454,-0.011048344729652205,-0.008738892932644215,-0.025881991841952043,0.007301772472355031,0.0067022844304764715,-0.0031357812957553354,-0.003603410680263834,0.007245208481635929,-0.012255167660119672,0.021452995527314465,0.005797787881919992,0.01508359099533933,-0.003980772262875334,-0.0141807023154279,0.007820035102892529,-0.010804353128977985,-0.003454301391274844,0.03290820033574815,-0.011000122192312594,0.0166955825470757,-0.01804450976160543,-0.0077544929813552176,-0.006971836456984125,0.0082454264119889,-0.01244824209697352,0.009087138174072798,-0.0023641360641506837,0.0043504377234653314,0.013401056282977712,-0.014153051042571174,0.022354618367711677
LMB90_RS02275,0.008273237423320718,-0.010900942530635444,0.0057128977983086976,-0.003330065752726939,0.0024884816701681205,-0.00308337014270367,-0.01717896837532128,0.029540371129840884,0.006095398607167079,0.008478090250344721,-0.007837236137656382,-0.014726304244264332,0.015524399288964897,0.013072827596935017,-0.00039173711248410023,0.004302781670053682,-0.00020658744109478322,-0.017022692054093323,0.009644783294528123,0.0010657841248416845,0.003018528047541343,0.003013181167194481,0.006181770955642304,0.020130306559014176,-0.0069526372844782415,-0.007422824442078823,0.03729096499135813,0.030428144586992934,-0.020589846360119644,-0.007324587443138199,-0.005232033994143548,0.00040129188824449333,-0.009617279490727696,0.03050266550398988,0.02512189005767164
LMB90_RS02280,0.008141238314171559,0.0009167308771144366,-0.0023357227224912614,-0.013704738214808932,0.013624062789797099,-0.003339085482493083,-0.01321177481997619,0.03859133882091017,0.00039500673191511423,0.013571091128604256,-0.012724666321548096,0.023961919617891597,0.0107156619673234,0.001667005868164858,-0.0049269274811091475,0.007992518216307542,-0.017547726298432827,-0.006560362216839694,0.007665416907135663,0.0115685237849918,-0.006903095259743335,-0.019720439138058165,0.014499173142204707,0.022782190493185025,-0.006965531896699467,0.023810018789340023,0.03548788539059385,0.015898293316424998,-0.01080665401791013,-0.004360124308085415,-0.013705209997738218,-0.0055237408103200394,0.0034004477282102716,0.008389066923987401,0.007984946496394701
LMB90_RS02285,0.004573672249518965,-0.0054094781760352165,0.021708875007452753,-0.026028226273338038,-0.004306959802182702,0.01054250236878587,-0.006956060331635142,0.02690250599268151,0.009651329292252908,0.008494239007331735,-0.007272828702529236,0.01832072969965988,0.008995439464254415,0.0023977670740341008,-0.008650349802955667,-0.008452976998704967,-0.010964052580121437,-0.021300438331159417,-0.007495698970614607,0.005771803771819839,-0.020993743823622846,-0.031024378949790404,0.00504712030193766,0.035406790134607256,-0.005576959262112642,0.023909723439062072,0.02430824271274397,0.004108058971372665,-0.018005091039618008,-0.0070265799652288454,-0.021825281295375004,0.018499659889655292,0.008053620829217959,0.013421927402500852,-0.004997630702969915
LMB90_RS02290,-0.0005708429789979803,-0.0070847290874495265,0.003204260661325265,-0.04544532814485799,0.0011590759593983287,0.005563440844123831,-0.012424830586300544,0.015706064313053256,0.00834925915015015,0.0071572905476914635,-0.013147298914490388,-0.002347402668649503,0.013455292254938815,0.008113562473642555,0.006781195016962812,-0.023386350109337824,-0.004751740378825825,-0.025733490313529866,0.012553740986521247,0.004217090390990049,-0.008245055854530444,-0.03858786753510842,0.004708426760210871,0.018605826070251547,-0.007415000604780143,0.05287794222099247,0.025493017958479178,0.004111708671004571,-0.0110273204357155,-0.019121564598555896,-0.005481646563215319,0.03479087095436372,-0.0019968681930913825,0.0075007180394203055,0.021085836497128443
LMB90_RS02295,0.004506058238251631,0.013307577841253514,0.013274972173712568,-0.018392811749364687,0.003022962320872701,-0.005063289391263127,-0.008572190781072912,0.013927345999425524,-0.006852971324478694,0.009810717430167998,-0.01663782166155279,0.009020877972502686,-0.006618732104759786,0.010094599528987202,0.006751112390986422,-0.025179686003457276,-0.012436990711444692,0.0031692391916441375,0.011787221853068347,0.012777296971404822,-0.005754672057550285,-0.02901481835285238,0.003305503731143177,0.01018870801376839,-0.004660165550323399,0.04319449894666157,0.029502951607060776,-0.0003183651913193948,0.007477660967605927,-0.011943051699077584,-0.027792760655201924,-0.023800092122205137,-0.015116847052256467,0.020349392390333985,-0.02589523349787936
LMB90_RS02300,-0.005229531115975294,-0.011067344982421,0.0021760954966160615,-0.011395869496531973,0.0018820362686832936,-0.0017253604277162402,-0.008506661906677676,0.02799756955816714,-0.003602493284481627,0.01212856040358252,-0.01407806650517618,-0.007306569910147056,0.0004439627214246525,-0.005849186870551497,0.022387277376243686,-0.016044199023583925,-0.0042278425477749815,-0.005854428183441577,0.029414441787166876,-0.0017225502823279538,-0.013280113643523774,-0.020758224894441443,0.006207867610183587,-0.004113461421263905,-0.009507131129971176,0.01857119094572328,0.021463639263424667,-0.013785619786512103,0.02359425329064875,-0.01699325568813601,-0.0036738868074572798,-0.012187771147279909,0.0005288068430480822,0.017494498460288905,-0.0138281711557883
LMB90_RS02305,0.004103983709406114,-0.012899683523704585,-0.009745196419826425,-0.02303773221700107,-0.0012709118879268737,0.013586320846039689,-0.019212004405548433,0.023646000143674364,0.00029962037515491544,0.005473877000182409,0.013334095224839384,-0.003949974485290873,0.006033994131325903,0.019521346188425284,0.0036291485269949767,-0.01360245825912847,-0.008071940838122196,0.0005913838638557189,-0.014102118048593685,-0.015119236341413269,-0.00032287513360277004,-0.009681442347351327,-0.0051211126694107175,-0.003125586872633222,-0.022805143635198536,0.028001499426329454,-0.016139766430928147,0.009227093941354745,-0.008169810329292,0.023959039512257658,0.009727732926858664,-0.0019797913861441777,-0.0038815250243178214,0.00566047636708291,-0.001636749131802353
LMB90_RS02310,0.04125747720350463,0.00038991415387683136,-0.0025239882189421765,-0.014893005000710476,-0.004593875929844324,-0.0022983400815979518,-0.013400972089325893,-0.008943122337292777,0.009619871612087343,-0.002018752838605422,-0.0028165745894634968,-0.00302067908053041,-0.0015525700589811477,-0.0009687782966012089,0.016616255305833057,-0.001998454945603745,0.002242394510915361,0.010836820200305033,0.015045609127541144,-0.017028953224946478,-0.007781650606869013,-0.007970594480819552,0.007617191036003258,0.000716080770705489,0.00388062540906535,0.008665847158033313,0.009359568673856598,-0.013670835920651601,-0.003077829155972289,0.015224146993916872,0.010315062798311096,-0.020023513059404034,0.0038991320855256703,0.011980938747698167,0.018499911799155028
LMB90_RS02315,0.011915132685898722,-0.012115740325185259,-0.004558496385642856,-0.01232927441368073,0.01013341769934239,0.009336361297899505,-0.007396676815904336,0.0037764561573229868,-0.005114221136600775,0.0012732619129002811,-0.02245086403818903,-0.002822832184604766,-0.021609201241340647,0.0007329392461826025,-0.011968651865717234,0.0030063708618328923,-0.029024196947847327,0.009082036821881898,0.013332203745238821,-0.006387671819922409,-0.0036735193800540395,0.002660607405059787,0.013498277239487844,0.006240681998303352,-0.003835391453471186,-0.015787076878343742,0.008838894929391097,-0.012874665499405729,0.004244157826892748,0.009021508919346973,0.01907044093937486,-0.024431558250465224,0.001763002730996205,-0.007981303136870777,-0.011805435992490884
LMB90_RS02320,-0.006183406779718837,-0.003113007709589688,0.01241735891035853,-0.020575608039187718,0.009673403211582296,-7.271358271890109e-05,-0.010414291851071032,0.009969879496337156,0.009321326767696331,-0.004262599001599533,-0.011635826140217496,0.011613306009370168,-0.024266880376388987,-0.01225652384313268,0.008774775255273027,0.0024816908986610483,0.04643129631056045,-0.015185530142325992,-0.011499655830518478,-0.0066358471785449395,0.01284712713622975,0.060958828295438194,-0.0060758664597657264,-0.00119618868625713,0.01167112005143325,0.009591241412396152,0.004473329188115324,0.008972399894056508,0.009521208493863334,0.0022981882839194193,0.0008351698268649767,0.012316142735574622,-0.004610440870292884,-0.025256931705660072,-0.007828547089242317
LMB90_RS02325,0.008039348097948807,0.015415980766744478,-0.014569573273835583,-0.016903841933508586,0.0008534330919148192,-0.001956583460815386,-0.012494529037639304,0.017358069348134143,-0.0032659122892335973,0.008966615546274412,0.023402937354672762,0.00667115494012323,0.004652492459356835,0.021808218727706562,0.0006810761517478649,0.009414430003685201,-0.0036193135447638177,-0.019636861752287457,0.028807620470327616,-0.001987301273660777,0.05315683656742603,-0.015017074927377685,-0.015521146350662833,-0.005831800740335196,0.003241373838112648,0.01733860039177769,0.02378022633673834,-0.01383187781410022,-0.03410753405654734,-0.016864235508841748,0.0032152820230776477,-0.012201447494112696,-0.0008023354205867711,-0.017280022805366006,-0.01663295405033884
LMB90_RS02330,-0.001850611592462724,-0.029372730033161997,0.0013864354602491568,-0.026334687029131002,-0.008593707994302216,-0.0020033460627717618,-0.0015262578080676974,0.0018755730148042324,0.019541637459633485,-0.001702869717630172,0.018093423211436765,-0.013720539286900858,-0.022589044590375713,0.05946644699576768,0.001349019927096458,0.006337485626926036,0.010066856284701432,0.011080223215599283,0.0037999018849009646,-0.052001119301532714,-0.012838155920020248,-0.01322556099487378,0.014341580606969497,0.032688378416031456,-0.01388081054115817,-0.013785745226884898,0.16558011212191398,0.0036111665596632483,-0.02495922268184642,0.008821795223697177,-0.013518297311480004,-0.0014641457065687426,0.02715482474045106,-0.044439805036608694,-0.023750577184664466
LMB90_RS02335,0.019855817016184954,-0.014198427258716369,0.014054831290729358,-0.004931449346149356,0.02116816356592505,0.00978244402996776,-0.02091964458307748,0.019573360480391298,0.005398144994744225,0.01604805310444989,0.1325039766007641,-0.014164332350714275,-0.0013026437426940408,0.06286866416292844,-0.0009488900989994213,-0.015612954139651847,-0.0187845186616646,-0.009721353032467451,-0.00970792896878586,-0.004106361539661014,0.0017297922742208287,0.03612307840983555,0.019928570611811157,0.0044521294365995456,0.007570282740184504,-0.0037999129174019052,0.023122160855412844,0.024559008672245752,-0.01516660661193362,0.018730334213071773,-0.03430683129267083,-0.01603223558971366,0.01903276479125641,0.0037427517888549188,0.015291831161305346
LMB90_RS02340,-0.035963909870196265,-0.03679466829124593,-0.012408142556781026,-0.018716858931439657,-0.021257604444904904,-0.015437188893450143,-0.009793102558948379,0.006018884412029152,-0.009184472071788134,0.013927317985980965,0.008454225201455286,-0.015768770780550483,0.020024282834598985,-0.013371993250513869,0.013779302471762263,-0.026714530963151482,0.01931004396838854,0.009717926181200027,0.03540862017442536,0.047170522894443304,0.06710759909883107,-0.0028954237757504216,-0.012338818254645154,-0.0065407970026881215,0.01287809147089452,-0.004616670092254114,0.0029120502122464407,-0.0103154811854257,-0.0005730520534405659,-0.042551196038701805,0.05817639539281455,0.027765342361499537,-0.0031329395868324615,0.0033145023306807766,0.011437445094899443
LMB90_RS02345,-0.01901313236871509,-0.05331451503112299,-0.005632128821343188,-0.008974096043339054,-0.007321180845451449,0.0025592211158104367,-0.02728780364787751,-0.0144494279897736,-0.021139154927241527,0.00804873083562964,0.009029234678738665,-0.005311822394985985,0.019293874681268475,0.005644092835405631,-0.013102673922203852,-0.005805237581880178,0.0139949702230715,0.0024129776746817455,0.019591100372533272,0.026176640073754212,0.0629917556861623,0.0027062537539536656,-0.007668872998561783,-0.02093133364073131,0.0033164553357825626,0.02865494072438615,0.01081261637556159,-0.009186045547775974,-0.01707877555257338,-0.024800655197995094,0.001290880963332906,0.00237737246894116,-0.012377751508341094,0.029522874745873944,0.006971370995885454
LMB90_RS02350,0.004735323773141294,-0.055002145927683536,-0.011806498399573243,0.0014843518468483066,-0.019960842588914264,0.015981879145914802,-0.011041469976806037,0.010487825965694782,-0.020423366426560476,0.010516862567668168,-0.15052021971258403,-0.022409842560405173,-0.029657285227167964,0.09860105035511417,-0.00983393809631841,-0.019146981280341244,0.01866906098499461,-0.028239710672535473,-0.029625212268558448,0.0023930498034324997,0.08040008329837064,0.01930203848581081,0.022780402055058463,-0.023278270149547742,0.0032072599343562188,0.004824710028048038,-0.023978141059351827,-0.008895548381777477,-0.014854368157567056,0.02719810113983391,-0.008587383185233059,0.0171037586172299,0.012285846479130842,-0.0016583511350586522,-0.004161538675251351
LMB90_RS02355,-0.001375759432039312,-0.016306643144817952,-0.05652809854502786,-0.005332877241918132,0.019779313928749008,0.026992921585005575,-0.007498559599897001,0.002776681282591045,0.007197618463895312,0.013393239466449077,-0.04882259685221509,-0.0007747854837344109,-0.028545061410567254,0.0018995571614990833,0.00599465480333454,-0.012064183548246978,-0.01770272223167997,-0.006085973125294604,0.005614837879478398,0.0036381817746531757,0.007122597166427529,-0.00507804519320579,-0.0058834061775040625,-0.013324485252801659,-0.0041855689630909045,0.004873047310073963,0.002636594485691005,-0.017334648531264974,-0.022971293383375578,0.0017996330869000617,-0.034528851742460634,0.0015809431888558312,-0.014177984456535269,0.007070013120989896,0.0056480922708380624
LMB90_RS02360,-0.0037248918584896103,-0.05413095873793976,-0.0048915083069383325,-0.005987782382166934,0.028172541707972606,0.006768090735801934,-0.005827215234536842,-0.012393362155223511,0.006492741830837518,0.0024316685393499776,-0.04392655921418876,-0.013631715953632894,-0.01961243138449879,0.023435233758841215,-0.01139905653778158,-0.013111412290288066,-0.02142659609988165,0.005111632675310777,-0.0027982044538266758,-0.008045926138696842,-0.00152209937148004,-0.02591484059071893,0.008663509087737787,-0.0024492002556627647,0.008185903453760225,-0.008606319652466781,0.006095725797436098,-0.015636550392928474,-0.019881023048361063,0.004091078690547361,0.002395781039281525,-0.007845549294167281,-0.0512802009324243,0.0008336342264783587,0.009144198333431651
LMB90_RS02365,-0.016313302262456638,-0.04448419799527749,-0.01701387436993443,0.0004369530529725045,0.008783125636236282,0.020402374612573704,-0.02677263152849251,0.004744819020842802,0.0059606017343940285,0.004421158715670625,-0.02643639842830944,0.020262440676985308,-0.009923370223378358,0.019482699493735035,-0.007374803595130163,-0.03519498781842683,0.02106355822379083,0.016371212343365762,-0.023938651913469482,-0.01430217838156501,-0.004661110175020267,-0.013871563135629924,0.012066769461827555,0.0046474735264862305,0.002798494688849591,0.014623668735467487,-0.00463270262525644,-0.00012675256848643495,-0.01987156134250194,-0.00015471651586666766,-0.0002225113021568451,-0.03120482022788726,-0.006915862891382759,0.002565760500458547,0.006973318183646842
LMB90_RS02370,-0.00806219075891402,-0.00308891000769907,0.014441073846472433,-0.03438281370370571,-0.03498946052520782,-0.016374821788617586,-0.018375152165386023,-0.017431145868087944,0.014051710553558023,0.004822306686752251,0.012210668610204476,0.009519107609782407,0.003414814125897009,0.02943182225536462,0.012693325595946237,-0.004417303780829478,0.009195984834598143,-0.022350351443930865,0.006041222964335061,-0.021970763720157972,0.004156123976194419,-0.005953677249706886,-0.0028451076155714934,0.0016220582457643973,-0.013042466449172428,-0.05038648826333458,0.0150410204617325,0.013165582233263144,-0.08870998400654746,0.030352861490519734,0.0036584104484690396,0.01345679837736123,0.0335114855856885,-0.036031098546065315,-0.023617856951780567
LMB90_RS02375,-0.007397555477014456,-0.017395901456663563,-0.011874834622879285,-0.006312647176759343,-0.0015111283475012255,-0.012656550944007448,0.0027766726513511917,-0.007183076912814923,-0.0011622920935232962,-0.0007000932427710188,-0.016893089344577023,0.004122649506620774,0.0017841696361620776,-0.0007219396372567948,-0.006322724904601046,-0.023594239704684408,-0.02699191348476236,0.047548141680209904,-0.0056320650904902484,-0.0021825212200863083,0.007646698425628732,-0.00810160128595023,0.011525720694247878,0.0018812246502589265,-0.012029059365570527,0.009252170978519965,-0.016540475404123966,-0.008202624258604931,-0.003066574430523297,-0.011783601253028355,-0.012856595844040754,-0.007046320720474147,0.0016832129428726264,-0.0009836957283748673,-0.04012548618250419
LMB90_RS02390,0.021515168170972494,-0.0017162502154940776,-0.009450046467505848,-0.0025451842805015437,-0.004965597762451052,0.002798410260170114,-0.011392576661481317,0.00646951915079372,-0.0313669047886376,-0.006978218161807893,-0.0027155649164981492,-0.004427278109737412,-0.005447631291458953,-0.01850082847465971,0.0014307772940751237,0.010027475505173236,0.0002334147512934868,-0.0008988563839665131,-0.003601384109933223,-0.014627746379585424,0.10524989342627344,-0.00014580332998376952,0.009803462313484935,-0.012954674935666963,-0.0235679470144058,-0.006078046784353505,0.004440393282213244,-0.011481586172793313,-0.007786759397867854,0.013200361268974356,-0.017431400260033238,0.005407429760410504,-0.0024724642678557135,0.002220859463107995,-0.0036941469099723945
LMB90_RS02395,0.0738580582052536,0.024511424160071012,0.012308271084170186,0.028096148356091047,-0.000278160217620901,0.03010766941889094,-0.027696199487542074,-0.0413659927414001,0.01143754940804952,0.004327568789221818,0.00383493311997984,0.02330245673995995,0.016420562217824244,-0.004599436125142956,0.015874767913092575,0.00432389390639307,-0.01615703027287093,-0.0030941758977540233,-0.022516117026775445,0.015103598820838803,0.00993630166069918,0.00995108343605122,0.04317499990124036,-0.0011777526501441636,-0.02650537741375825,-0.059330463902744345,0.003219218471235933,-0.0242167724583042,-0.05883668853597894,0.010593620110100671,-0.01280690844263985,0.002346692933134211,0.017905362984712368,-0.002662537283246421,-0.01548301033223376
